Measurement time,Year,Month,WaterYear,WindDirQuadraQ_level,WindDirQuadraQ_flags,WindDirQuadraUNESCO_Q_level,WindDirQuadraAvg,WindDirQuadraStd
2012-12-14 08:00:00,2012,Dec,2012-2013,1,,2,226.4,36.89
2012-12-14 09:00:00,2012,Dec,2012-2013,1,,2,260.5,34.86
2012-12-14 10:00:00,2012,Dec,2012-2013,1,,2,278,58.35
2012-12-14 11:00:00,2012,Dec,2012-2013,1,,2,341.1,26
2012-12-14 12:00:00,2012,Dec,2012-2013,1,,2,343.9,18.41
2012-12-14 13:00:00,2012,Dec,2012-2013,1,,2,297.2,58.98
2012-12-14 14:00:00,2012,Dec,2012-2013,1,,2,285.4,55.55
2012-12-14 15:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 16:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 17:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 18:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 19:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 20:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 21:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 22:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-14 23:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 00:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 01:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 02:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 03:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 04:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 05:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 06:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 07:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 08:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 09:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 10:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 11:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 12:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 13:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 14:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 15:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 16:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 17:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 18:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 19:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 20:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 21:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 22:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-15 23:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 00:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 01:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 02:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 03:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 04:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 05:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 06:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 07:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 08:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 09:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 10:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 11:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 12:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 13:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 14:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 15:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 16:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 17:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 18:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 19:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 20:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 21:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 22:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-16 23:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 00:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 01:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 02:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 03:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 04:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 05:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 06:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 07:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 08:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 09:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 10:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 11:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 12:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 13:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-17 14:00:00,2012,Dec,2012-2013,1,,2,192.5,49.56
2012-12-17 15:00:00,2012,Dec,2012-2013,1,,2,42.76,49.03
2012-12-17 16:00:00,2012,Dec,2012-2013,1,,2,214.9,42.98
2012-12-17 17:00:00,2012,Dec,2012-2013,1,,2,242.1,35.68
2012-12-17 18:00:00,2012,Dec,2012-2013,1,,2,285.7,26.08
2012-12-17 19:00:00,2012,Dec,2012-2013,1,,2,281.7,40.37
2012-12-17 20:00:00,2012,Dec,2012-2013,1,,2,269.8,35.19
2012-12-17 21:00:00,2012,Dec,2012-2013,1,,2,273.3,37.95
2012-12-17 22:00:00,2012,Dec,2012-2013,1,,2,268.6,52.12
2012-12-17 23:00:00,2012,Dec,2012-2013,1,,2,263.6,57.19
2012-12-18 00:00:00,2012,Dec,2012-2013,1,,2,280.8,36.97
2012-12-18 01:00:00,2012,Dec,2012-2013,1,,2,271.8,39.46
2012-12-18 02:00:00,2012,Dec,2012-2013,1,,2,264.9,25.75
2012-12-18 03:00:00,2012,Dec,2012-2013,1,,2,250.7,29.55
2012-12-18 04:00:00,2012,Dec,2012-2013,1,,2,244.9,55.2
2012-12-18 05:00:00,2012,Dec,2012-2013,1,,2,278.8,36.15
2012-12-18 06:00:00,2012,Dec,2012-2013,1,,2,275.3,27.75
2012-12-18 07:00:00,2012,Dec,2012-2013,1,,2,271.9,24.73
2012-12-18 08:00:00,2012,Dec,2012-2013,1,,2,234.8,44.29
2012-12-18 09:00:00,2012,Dec,2012-2013,1,,2,335.3,62.28
2012-12-18 10:00:00,2012,Dec,2012-2013,1,,2,264.9,28.75
2012-12-18 11:00:00,2012,Dec,2012-2013,1,,2,266.5,26.57
2012-12-18 12:00:00,2012,Dec,2012-2013,1,,2,314.8,13.4
2012-12-18 13:00:00,2012,Dec,2012-2013,1,,2,310.1,9.98
2012-12-18 14:00:00,2012,Dec,2012-2013,1,,2,243.1,16.92
2012-12-18 15:00:00,2012,Dec,2012-2013,1,,2,223.4,23.35
2012-12-18 16:00:00,2012,Dec,2012-2013,1,,2,274.4,39.65
2012-12-18 17:00:00,2012,Dec,2012-2013,1,,2,265.5,32.3
2012-12-18 18:00:00,2012,Dec,2012-2013,1,,2,254.5,36.73
2012-12-18 19:00:00,2012,Dec,2012-2013,1,,2,259.8,39.78
2012-12-18 20:00:00,2012,Dec,2012-2013,1,,2,267.6,62.56
2012-12-18 21:00:00,2012,Dec,2012-2013,1,,2,147,34.17
2012-12-18 22:00:00,2012,Dec,2012-2013,1,,2,143.8,28.97
2012-12-18 23:00:00,2012,Dec,2012-2013,1,,2,134.6,15.59
2012-12-19 00:00:00,2012,Dec,2012-2013,1,,2,133.4,9.81
2012-12-19 01:00:00,2012,Dec,2012-2013,1,,2,135.9,11.79
2012-12-19 02:00:00,2012,Dec,2012-2013,1,,2,137.1,19.06
2012-12-19 03:00:00,2012,Dec,2012-2013,1,,2,142.5,26.32
2012-12-19 04:00:00,2012,Dec,2012-2013,1,,2,139.5,21.35
2012-12-19 05:00:00,2012,Dec,2012-2013,1,,2,146.9,33.08
2012-12-19 06:00:00,2012,Dec,2012-2013,1,,2,140.2,24.25
2012-12-19 07:00:00,2012,Dec,2012-2013,1,,2,142.1,27.18
2012-12-19 08:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-19 09:00:00,2012,Dec,2012-2013,1,,2,143.4,27.05
2012-12-19 10:00:00,2012,Dec,2012-2013,1,,2,144.3,27.93
2012-12-19 11:00:00,2012,Dec,2012-2013,1,,2,155.5,36.65
2012-12-19 12:00:00,2012,Dec,2012-2013,1,,2,154.6,36.11
2012-12-19 13:00:00,2012,Dec,2012-2013,1,,2,155.1,39.71
2012-12-19 14:00:00,2012,Dec,2012-2013,1,,2,156.9,37.28
2012-12-19 15:00:00,2012,Dec,2012-2013,1,,2,160.8,42.12
2012-12-19 16:00:00,2012,Dec,2012-2013,1,,2,155.4,39.94
2012-12-19 17:00:00,2012,Dec,2012-2013,1,,2,179.3,55.58
2012-12-19 18:00:00,2012,Dec,2012-2013,1,,2,203.2,64.79
2012-12-19 19:00:00,2012,Dec,2012-2013,1,,2,355.7,73.27
2012-12-19 20:00:00,2012,Dec,2012-2013,1,,2,270.4,65.08
2012-12-19 21:00:00,2012,Dec,2012-2013,1,,2,243.9,66.11
2012-12-19 22:00:00,2012,Dec,2012-2013,1,,2,297.3,37.71
2012-12-19 23:00:00,2012,Dec,2012-2013,1,,2,276.3,46.59
2012-12-20 00:00:00,2012,Dec,2012-2013,1,,2,272.4,62.02
2012-12-20 01:00:00,2012,Dec,2012-2013,1,,2,265.2,44.8
2012-12-20 02:00:00,2012,Dec,2012-2013,1,,2,172.8,66.75
2012-12-20 03:00:00,2012,Dec,2012-2013,1,,2,259.4,57.41
2012-12-20 04:00:00,2012,Dec,2012-2013,1,,2,307.4,12.89
2012-12-20 05:00:00,2012,Dec,2012-2013,1,,2,319.1,13.41
2012-12-20 06:00:00,2012,Dec,2012-2013,1,,2,259.4,54.41
2012-12-20 07:00:00,2012,Dec,2012-2013,1,,2,249.8,63.92
2012-12-20 08:00:00,2012,Dec,2012-2013,1,,2,237.2,36.88
2012-12-20 09:00:00,2012,Dec,2012-2013,1,,2,234.5,41.17
2012-12-20 10:00:00,2012,Dec,2012-2013,1,,2,261.4,52.66
2012-12-20 11:00:00,2012,Dec,2012-2013,1,,2,282.8,54.33
2012-12-20 12:00:00,2012,Dec,2012-2013,1,,2,129.8,57.38
2012-12-20 13:00:00,2012,Dec,2012-2013,1,,2,90.7,35.25
2012-12-20 14:00:00,2012,Dec,2012-2013,1,,2,67.92,34.74
2012-12-20 15:00:00,2012,Dec,2012-2013,1,,2,272.8,31.49
2012-12-20 16:00:00,2012,Dec,2012-2013,1,,2,266.1,31.09
2012-12-20 17:00:00,2012,Dec,2012-2013,1,,2,289,36.34
2012-12-20 18:00:00,2012,Dec,2012-2013,1,,2,256.2,39.32
2012-12-20 19:00:00,2012,Dec,2012-2013,1,,2,245.2,52.37
2012-12-20 20:00:00,2012,Dec,2012-2013,1,,2,254.3,38.07
2012-12-20 21:00:00,2012,Dec,2012-2013,1,,2,250.8,41.64
2012-12-20 22:00:00,2012,Dec,2012-2013,1,,2,224.5,47.23
2012-12-20 23:00:00,2012,Dec,2012-2013,1,,2,174.2,49.73
2012-12-21 00:00:00,2012,Dec,2012-2013,1,,2,185.3,39.84
2012-12-21 01:00:00,2012,Dec,2012-2013,1,,2,170.8,50.71
2012-12-21 02:00:00,2012,Dec,2012-2013,1,,2,178.7,51.23
2012-12-21 03:00:00,2012,Dec,2012-2013,1,,2,175.2,50.67
2012-12-21 04:00:00,2012,Dec,2012-2013,1,,2,133.4,11.59
2012-12-21 05:00:00,2012,Dec,2012-2013,1,,2,133.7,10.58
2012-12-21 06:00:00,2012,Dec,2012-2013,1,,2,134.4,13.77
2012-12-21 07:00:00,2012,Dec,2012-2013,1,,2,128.3,12.66
2012-12-21 08:00:00,2012,Dec,2012-2013,1,,2,93.6,20.21
2012-12-21 09:00:00,2012,Dec,2012-2013,1,,2,126,19.89
2012-12-21 10:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 11:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 12:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 13:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 14:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 15:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 16:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 17:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 18:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 19:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 20:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 21:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 22:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-21 23:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 00:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 01:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 02:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 03:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 04:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 05:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 06:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 07:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 08:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 09:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 10:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 11:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 12:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 13:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 14:00:00,2012,Dec,2012-2013,1,,9,,
2012-12-22 15:00:00,2012,Dec,2012-2013,1,,2,209.4,4.638
2012-12-22 16:00:00,2012,Dec,2012-2013,1,,2,239.6,29.61
2012-12-22 17:00:00,2012,Dec,2012-2013,1,,2,261.8,30.13
2012-12-22 18:00:00,2012,Dec,2012-2013,1,,2,268.6,31.54
2012-12-22 19:00:00,2012,Dec,2012-2013,1,,2,212,35.34
2012-12-22 20:00:00,2012,Dec,2012-2013,1,,2,202.4,10.25
2012-12-22 21:00:00,2012,Dec,2012-2013,1,,2,232.4,22.92
2012-12-22 22:00:00,2012,Dec,2012-2013,1,,2,296.1,8.89
2012-12-22 23:00:00,2012,Dec,2012-2013,1,,2,284.6,23.32
2012-12-23 00:00:00,2012,Dec,2012-2013,1,,2,236,51.06
2012-12-23 01:00:00,2012,Dec,2012-2013,1,,2,265.4,48.46
2012-12-23 02:00:00,2012,Dec,2012-2013,1,,2,279.6,50.8
2012-12-23 03:00:00,2012,Dec,2012-2013,1,,2,275.1,39.97
2012-12-23 04:00:00,2012,Dec,2012-2013,1,,2,261.1,48.56
2012-12-23 05:00:00,2012,Dec,2012-2013,1,,2,239.5,60.79
2012-12-23 06:00:00,2012,Dec,2012-2013,1,,2,122.6,28.01
2012-12-23 07:00:00,2012,Dec,2012-2013,1,,2,123.9,46.98
2012-12-23 08:00:00,2012,Dec,2012-2013,1,,2,96.1,65.5
2012-12-23 09:00:00,2012,Dec,2012-2013,1,,2,341.4,23.29
2012-12-23 10:00:00,2012,Dec,2012-2013,1,,2,292.4,31.67
2012-12-23 11:00:00,2012,Dec,2012-2013,1,,2,258,64.28
2012-12-23 12:00:00,2012,Dec,2012-2013,1,,2,341.9,42.86
2012-12-23 13:00:00,2012,Dec,2012-2013,1,,2,299.1,34.35
2012-12-23 14:00:00,2012,Dec,2012-2013,1,,2,319,50.27
2012-12-23 15:00:00,2012,Dec,2012-2013,1,,2,309.9,32.39
2012-12-23 16:00:00,2012,Dec,2012-2013,1,,2,207.8,51.36
2012-12-23 17:00:00,2012,Dec,2012-2013,1,,2,43.2,45.27
2012-12-23 18:00:00,2012,Dec,2012-2013,1,,2,30.63,17.01
2012-12-23 19:00:00,2012,Dec,2012-2013,1,,2,341.9,62.88
2012-12-23 20:00:00,2012,Dec,2012-2013,1,,2,216.6,56.07
2012-12-23 21:00:00,2012,Dec,2012-2013,1,,2,186.6,67.89
2012-12-23 22:00:00,2012,Dec,2012-2013,1,,2,224.7,64.72
2012-12-23 23:00:00,2012,Dec,2012-2013,1,,2,285.3,65.71
2012-12-24 00:00:00,2012,Dec,2012-2013,1,,2,313.6,42.23
2012-12-24 01:00:00,2012,Dec,2012-2013,1,,2,300.1,35.69
2012-12-24 02:00:00,2012,Dec,2012-2013,1,,2,233.5,26.47
2012-12-24 03:00:00,2012,Dec,2012-2013,1,,2,234.3,24.11
2012-12-24 04:00:00,2012,Dec,2012-2013,1,,2,227.7,21.96
2012-12-24 05:00:00,2012,Dec,2012-2013,1,,2,267.6,47.02
2012-12-24 06:00:00,2012,Dec,2012-2013,1,,2,222.3,26.13
2012-12-24 07:00:00,2012,Dec,2012-2013,1,,2,248.9,59.02
2012-12-24 08:00:00,2012,Dec,2012-2013,1,,2,220.1,19.54
2012-12-24 09:00:00,2012,Dec,2012-2013,1,,2,182.7,63.85
2012-12-24 10:00:00,2012,Dec,2012-2013,1,,2,246.6,38.54
2012-12-24 11:00:00,2012,Dec,2012-2013,1,,2,275.3,61.1
2012-12-24 12:00:00,2012,Dec,2012-2013,1,,2,21.87,14.9
2012-12-24 13:00:00,2012,Dec,2012-2013,1,,2,348.4,29.48
2012-12-24 14:00:00,2012,Dec,2012-2013,1,,2,327.1,30.83
2012-12-24 15:00:00,2012,Dec,2012-2013,1,,2,5.102,49.12
2012-12-24 16:00:00,2012,Dec,2012-2013,1,,2,244.8,29.6
2012-12-24 17:00:00,2012,Dec,2012-2013,1,,2,229.6,50.66
2012-12-24 18:00:00,2012,Dec,2012-2013,1,,2,239.9,30.74
2012-12-24 19:00:00,2012,Dec,2012-2013,1,,2,245.2,47.51
2012-12-24 20:00:00,2012,Dec,2012-2013,1,,2,57.46,56.98
2012-12-24 21:00:00,2012,Dec,2012-2013,1,,2,233.6,38.43
2012-12-24 22:00:00,2012,Dec,2012-2013,1,,2,167.1,77.13
2012-12-24 23:00:00,2012,Dec,2012-2013,1,,2,102.1,28.5
2012-12-25 00:00:00,2012,Dec,2012-2013,1,,2,101.5,21.72
2012-12-25 01:00:00,2012,Dec,2012-2013,1,,2,134,14.7
2012-12-25 02:00:00,2012,Dec,2012-2013,1,,2,119.6,25.79
2012-12-25 03:00:00,2012,Dec,2012-2013,1,,2,86.1,23.33
2012-12-25 04:00:00,2012,Dec,2012-2013,1,,2,42.34,35.8
2012-12-25 05:00:00,2012,Dec,2012-2013,1,,2,45.56,74.33
2012-12-25 06:00:00,2012,Dec,2012-2013,1,,2,20.85,74.38
2012-12-25 07:00:00,2012,Dec,2012-2013,1,,2,206.6,65.82
2012-12-25 08:00:00,2012,Dec,2012-2013,1,,2,145.2,29.76
2012-12-25 09:00:00,2012,Dec,2012-2013,1,,2,143.1,45.61
2012-12-25 10:00:00,2012,Dec,2012-2013,1,,2,345.2,71.07
2012-12-25 11:00:00,2012,Dec,2012-2013,1,,2,334.7,67.06
2012-12-25 12:00:00,2012,Dec,2012-2013,1,,2,117.3,65.78
2012-12-25 13:00:00,2012,Dec,2012-2013,1,,2,290.8,38.04
2012-12-25 14:00:00,2012,Dec,2012-2013,1,,2,225.1,9.89
2012-12-25 15:00:00,2012,Dec,2012-2013,1,,2,269.4,38.23
2012-12-25 16:00:00,2012,Dec,2012-2013,1,,2,295.6,38.14
2012-12-25 17:00:00,2012,Dec,2012-2013,1,,2,112.1,47.28
2012-12-25 18:00:00,2012,Dec,2012-2013,1,,2,338.7,62.9
2012-12-25 19:00:00,2012,Dec,2012-2013,1,,2,279.4,24.55
2012-12-25 20:00:00,2012,Dec,2012-2013,1,,2,268,40.53
2012-12-25 21:00:00,2012,Dec,2012-2013,1,,2,217.5,48.95
2012-12-25 22:00:00,2012,Dec,2012-2013,1,,2,247.4,33.5
2012-12-25 23:00:00,2012,Dec,2012-2013,1,,2,245.9,58.41
2012-12-26 00:00:00,2012,Dec,2012-2013,1,,2,64.2,38.18
2012-12-26 01:00:00,2012,Dec,2012-2013,1,,2,153,59.3
2012-12-26 02:00:00,2012,Dec,2012-2013,1,,2,103.4,68.93
2012-12-26 03:00:00,2012,Dec,2012-2013,1,,2,196.6,40.62
2012-12-26 04:00:00,2012,Dec,2012-2013,1,,2,192.7,15.17
2012-12-26 05:00:00,2012,Dec,2012-2013,1,,2,215.7,25.49
2012-12-26 06:00:00,2012,Dec,2012-2013,1,,2,185.1,31.1
2012-12-26 07:00:00,2012,Dec,2012-2013,1,,2,215.3,6.696
2012-12-26 08:00:00,2012,Dec,2012-2013,1,,2,209.4,8.75
2012-12-26 09:00:00,2012,Dec,2012-2013,1,,2,199.7,7.999
2012-12-26 10:00:00,2012,Dec,2012-2013,1,,2,208.5,6.275
2012-12-26 11:00:00,2012,Dec,2012-2013,1,,2,309.6,27.13
2012-12-26 12:00:00,2012,Dec,2012-2013,1,,2,98.1,70.3
2012-12-26 13:00:00,2012,Dec,2012-2013,1,,2,297.1,38.28
2012-12-26 14:00:00,2012,Dec,2012-2013,1,,2,7.893,35.1
2012-12-26 15:00:00,2012,Dec,2012-2013,1,,2,309.8,22.16
2012-12-26 16:00:00,2012,Dec,2012-2013,1,,2,279.5,54.38
2012-12-26 17:00:00,2012,Dec,2012-2013,1,,2,288.9,29.61
2012-12-26 18:00:00,2012,Dec,2012-2013,1,,2,299.6,20.45
2012-12-26 19:00:00,2012,Dec,2012-2013,1,,2,277.2,31.02
2012-12-26 20:00:00,2012,Dec,2012-2013,1,,2,260.5,24.49
2012-12-26 21:00:00,2012,Dec,2012-2013,1,,2,266.2,46.06
2012-12-26 22:00:00,2012,Dec,2012-2013,1,,2,243.5,33.81
2012-12-26 23:00:00,2012,Dec,2012-2013,1,,2,215.4,11.89
2012-12-27 00:00:00,2012,Dec,2012-2013,1,,2,252.9,37.3
2012-12-27 01:00:00,2012,Dec,2012-2013,1,,2,235.8,22.64
2012-12-27 02:00:00,2012,Dec,2012-2013,1,,2,273.2,43.73
2012-12-27 03:00:00,2012,Dec,2012-2013,1,,2,282.4,32
2012-12-27 04:00:00,2012,Dec,2012-2013,1,,2,268.6,47.63
2012-12-27 05:00:00,2012,Dec,2012-2013,1,,2,246.7,39.96
2012-12-27 06:00:00,2012,Dec,2012-2013,1,,2,240.6,26.55
2012-12-27 07:00:00,2012,Dec,2012-2013,1,,2,258.4,47.31
2012-12-27 08:00:00,2012,Dec,2012-2013,1,,2,243.4,21.68
2012-12-27 09:00:00,2012,Dec,2012-2013,1,,2,277.2,55.33
2012-12-27 10:00:00,2012,Dec,2012-2013,1,,2,266.7,37.26
2012-12-27 11:00:00,2012,Dec,2012-2013,1,,2,287.4,41.75
2012-12-27 12:00:00,2012,Dec,2012-2013,1,,2,329.1,22.22
2012-12-27 13:00:00,2012,Dec,2012-2013,1,,2,29.66,30.11
2012-12-27 14:00:00,2012,Dec,2012-2013,1,,2,225.8,45.12
2012-12-27 15:00:00,2012,Dec,2012-2013,1,,2,331.4,43.5
2012-12-27 16:00:00,2012,Dec,2012-2013,1,,2,250.3,30.63
2012-12-27 17:00:00,2012,Dec,2012-2013,1,,2,257.2,22.56
2012-12-27 18:00:00,2012,Dec,2012-2013,1,,2,256.4,34.59
2012-12-27 19:00:00,2012,Dec,2012-2013,1,,2,222.6,6.613
2012-12-27 20:00:00,2012,Dec,2012-2013,1,,2,235.9,21.64
2012-12-27 21:00:00,2012,Dec,2012-2013,1,,2,194.6,37.49
2012-12-27 22:00:00,2012,Dec,2012-2013,1,,2,216.1,35.7
2012-12-27 23:00:00,2012,Dec,2012-2013,1,,2,247.1,42.22
2012-12-28 00:00:00,2012,Dec,2012-2013,1,,2,133,54.57
2012-12-28 01:00:00,2012,Dec,2012-2013,1,,2,120.4,12.68
2012-12-28 02:00:00,2012,Dec,2012-2013,1,,2,85.7,16.27
2012-12-28 03:00:00,2012,Dec,2012-2013,1,,2,72.08,17.23
2012-12-28 04:00:00,2012,Dec,2012-2013,1,,2,64.81,14.88
2012-12-28 05:00:00,2012,Dec,2012-2013,1,,2,40.99,11.4
2012-12-28 06:00:00,2012,Dec,2012-2013,1,,2,39.73,12.64
2012-12-28 07:00:00,2012,Dec,2012-2013,1,,2,35.44,9.47
2012-12-28 08:00:00,2012,Dec,2012-2013,1,,2,30.2,9.58
2012-12-28 09:00:00,2012,Dec,2012-2013,1,,2,34.03,15.82
2012-12-28 10:00:00,2012,Dec,2012-2013,1,,2,34.68,10.57
2012-12-28 11:00:00,2012,Dec,2012-2013,1,,2,31.62,11.98
2012-12-28 12:00:00,2012,Dec,2012-2013,1,,2,31.06,16.53
2012-12-28 13:00:00,2012,Dec,2012-2013,1,,2,33.75,19.78
2012-12-28 14:00:00,2012,Dec,2012-2013,1,,2,37.67,14.97
2012-12-28 15:00:00,2012,Dec,2012-2013,1,,2,48.24,15.12
2012-12-28 16:00:00,2012,Dec,2012-2013,1,,2,38.49,15.53
2012-12-28 17:00:00,2012,Dec,2012-2013,1,,2,36.01,12.26
2012-12-28 18:00:00,2012,Dec,2012-2013,1,,2,29.78,22.98
2012-12-28 19:00:00,2012,Dec,2012-2013,1,,2,12.68,29.06
2012-12-28 20:00:00,2012,Dec,2012-2013,1,,2,38.71,11.33
2012-12-28 21:00:00,2012,Dec,2012-2013,1,,2,45.41,13.26
2012-12-28 22:00:00,2012,Dec,2012-2013,1,,2,330.2,71.07
2012-12-28 23:00:00,2012,Dec,2012-2013,1,,2,223.6,6.879
2012-12-29 00:00:00,2012,Dec,2012-2013,1,,2,233.4,14.03
2012-12-29 01:00:00,2012,Dec,2012-2013,1,,2,246.8,31.17
2012-12-29 02:00:00,2012,Dec,2012-2013,1,,2,266,22.89
2012-12-29 03:00:00,2012,Dec,2012-2013,1,,2,251.1,20.37
2012-12-29 04:00:00,2012,Dec,2012-2013,1,,2,261.3,26.65
2012-12-29 05:00:00,2012,Dec,2012-2013,1,,2,249,21.2
2012-12-29 06:00:00,2012,Dec,2012-2013,1,,2,261.5,25.88
2012-12-29 07:00:00,2012,Dec,2012-2013,1,,2,240.8,25.35
2012-12-29 08:00:00,2012,Dec,2012-2013,1,,2,283.7,30.88
2012-12-29 09:00:00,2012,Dec,2012-2013,1,,2,252,20.22
2012-12-29 10:00:00,2012,Dec,2012-2013,1,,2,279.3,18.44
2012-12-29 11:00:00,2012,Dec,2012-2013,1,,2,321.7,26.76
2012-12-29 12:00:00,2012,Dec,2012-2013,1,,2,330.1,30.98
2012-12-29 13:00:00,2012,Dec,2012-2013,1,,2,336.8,49.48
2012-12-29 14:00:00,2012,Dec,2012-2013,1,,2,53.68,47.03
2012-12-29 15:00:00,2012,Dec,2012-2013,1,,2,304.5,34.62
2012-12-29 16:00:00,2012,Dec,2012-2013,1,,2,297,33.5
2012-12-29 17:00:00,2012,Dec,2012-2013,1,,2,249.6,30.81
2012-12-29 18:00:00,2012,Dec,2012-2013,1,,2,256,46.99
2012-12-29 19:00:00,2012,Dec,2012-2013,1,,2,261.5,34.81
2012-12-29 20:00:00,2012,Dec,2012-2013,1,,2,281.8,27.59
