action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,Filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,metadata_qc_flag,comments,quality_log,no2_no3_units,Sample Status,quality_level
,373954,1,,3/20/18,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3913,M,50.0307,-125.0992,50.03000838,-125.0989645,,20,19.1735232,,0.45nm,13,,3/20/18 9:57,3/20/18 11:17,11/30/18 0:00,"rebecca.piercey,rachel.walker",,25.31234288,,,,,,,2.109783232,46.57244729,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,373954,1,,3/20/18,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3914,M,50.0307,-125.0992,50.03000838,-125.0989645,,30,29.193887,,0.45nm,13,,3/20/18 9:57,3/20/18 11:17,11/30/18 0:00,"rebecca.piercey,rachel.walker",,28.2400086,,,,,,,2.29529396,52.83478334,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,373954,1,,3/20/18,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3915,M,50.0307,-125.0992,50.03000838,-125.0989645,,40,38.5063103,,0.45nm,13,,3/20/18 9:57,3/20/18 11:17,11/30/18 0:00,"rebecca.piercey,rachel.walker",,28.94647911,,,,,,,2.362593693,53.27407773,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,373954,1,,3/20/18,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3916,M,50.0307,-125.0992,50.03000838,-125.0989645,,50,48.0246935,,0.45nm,13,,3/20/18 9:57,3/20/18 11:17,11/30/18 0:00,"rebecca.piercey,rachel.walker",,29.42472847,,,,,,,2.421138731,53.59067565,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,373954,1,,3/20/18,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3917,M,50.0307,-125.0992,50.03000838,-125.0989645,,75,72.3714147,,0.45nm,13,,3/20/18 9:57,3/20/18 11:17,11/30/18 0:00,"rebecca.piercey,rachel.walker",,29.97366341,,,,,,,2.442830002,53.61352391,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,373954,1,,3/20/18,QUADRA,HAKAI,QOMA1,3,QU39,,QNUT3918,M,50.0307,-125.0992,50.03000838,-125.0989645,,100,98.4109359,,0.45nm,13,,3/20/18 9:57,3/20/18 11:17,11/30/18 0:00,"rebecca.piercey,rachel.walker",,30.17635002,,,,,,,2.453896288,53.7202855,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,373953,1,,3/20/18,QUADRA,HAKAI,QOMA1,2,QU39,,QNUT3919,M,50.0307,-125.0992,50.03001372,-125.0979983,,150,147.4592359,,0.45nm,13,,3/20/18 9:23,3/20/18 9:48,11/30/18 0:00,"rebecca.piercey,rachel.walker",,29.99560574,,,,,,,2.495422477,54.22265403,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)2: Surface water collected in two 5L busking instead of one 10-12L.",uM,Results,Technicianmr
,373953,1,,3/20/18,QUADRA,HAKAI,QOMA1,2,QU39,,QNUT3920,M,50.0307,-125.0992,50.03001372,-125.0979983,,200,196.4948053,,0.45nm,13,,3/20/18 9:23,3/20/18 9:48,11/30/18 0:00,"rebecca.piercey,rachel.walker",,30.04257865,,,,,,,2.509254677,54.58095513,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)2: Surface water collected in two 5L busking instead of one 10-12L.",uM,Results,Technicianmr
,373953,1,,3/20/18,QUADRA,HAKAI,QOMA1,2,QU39,,QNUT3921,M,50.0307,-125.0992,50.03001372,-125.0979983,,260,257.2704303,,0.45nm,13,,3/20/18 9:23,3/20/18 9:48,11/30/18 0:00,"rebecca.piercey,rachel.walker",,30.13012111,,,,,,,2.572702571,57.4775137,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)2: Surface water collected in two 5L busking instead of one 10-12L.",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3926,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,12.04930432,,,,,,,1.283266889,21.77425151,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3925,M,50.0307,-125.0992,,,,5,4.9168128,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,13.66917618,,,,,,,1.388461392,23.6245185,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3924,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,13.87657032,,,,,,,1.408281599,23.83648919,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3923,M,50.0307,-125.0992,,,,20,,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,15.70396763,,,,,,,1.546994835,27.08629266,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3922,M,50.0307,-125.0992,,,,30,29.2953453,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,16.24990883,,,,,,,1.575669414,28.5275821,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3927,M,50.0307,-125.0992,,,,40,,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,18.62624182,,,,,,,1.720499383,32.75482779,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3928,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,19.9893627,,,,,,,1.815793449,35.37415362,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3929,M,50.0307,-125.0992,,,,75,,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,27.55300616,,,,,,,2.365167334,51.37795273,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374714,1,,3/27/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3930,M,50.0307,-125.0992,,,,100,98.5217369,,0.45nm,13,,3/27/18 10:16,3/27/18 13:18,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,30.36320715,,,,,,,2.473234672,54.36544574,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374713,1,,3/27/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3931,M,50.0307,-125.0992,50.03079497,-125.1043599,,150,,,0.45nm,13,,3/27/18 9:43,3/27/18 12:41,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,30.42675776,,,,,,,2.506765252,53.65288184,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374713,1,,3/27/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3932,M,50.0307,-125.0992,50.03079497,-125.1043599,,200,,,0.45nm,13,,3/27/18 9:43,3/27/18 12:41,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,30.22927748,,,,,,,2.502772276,53.74721401,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,374713,1,,3/27/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3933,M,50.0307,-125.0992,50.03079497,-125.1043599,,260,250.2119814,,0.45nm,13,,3/27/18 9:43,3/27/18 12:41,11/30/18 0:00,"rebecca.piercey,rachel.walker,eva.jordison",,30.42238234,,,,,,,2.578242592,56.78040561,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM813,M,50.0307,-125.0992,,,,0,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM814,M,50.0307,-125.0992,,,,5,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM815,M,50.0307,-125.0992,,,,10,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM816,M,50.0307,-125.0992,,,,20,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM817,M,50.0307,-125.0992,,,,30,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM818,M,50.0307,-125.0992,,,,40,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM819,M,50.0307,-125.0992,,,,50,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM820,M,50.0307,-125.0992,,,,75,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376162,1,,4/4/18,QUADRA,HAKAI,QOMA5,3,QU39,,QM821,M,50.0307,-125.0992,,,,100,,,0.45nm,0,,4/4/18 11:15,4/4/18 15:16,,"rebecca.piercey,rachel.walker,Chris O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Drop 3 did not happen due to high seas and deteriorating weather2: metadata QC'd by CM (drop, survey, site, date)",,Not Available,Technicianmr
,376161,1,,4/4/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3945,M,50.0307,-125.0992,50.02838758,-125.098038,,150,,,0.45nm,13,,4/4/18 9:36,4/4/18 11:35,11/30/18 0:00,"rebecca.piercey,rachel.walker,Chris O",,30.21932536,,,,,,,2.50566723,53.68179941,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,376161,1,,4/4/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3946,M,50.0307,-125.0992,50.02838758,-125.098038,,200,,,0.45nm,13,,4/4/18 9:36,4/4/18 11:35,11/30/18 0:00,"rebecca.piercey,rachel.walker,Chris O",,30.05879376,,,,,,,2.473753515,54.09464147,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,376161,1,,4/4/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3947,M,50.0307,-125.0992,50.02838758,-125.098038,,260,243.9163563,,0.45nm,13,,4/4/18 9:36,4/4/18 11:35,11/30/18 0:00,"rebecca.piercey,rachel.walker,Chris O",,30.20264035,,,,,,,2.593695587,59.74330143,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: metadata QC'd by CM (drop, survey, site, date)",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3936,M,50.0307,-125.0992,50.0309598,-125.0986788,,0,,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,2.640503787,,,,,,,0.771399413,10.95605177,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3937,M,50.0307,-125.0992,50.0309598,-125.0986788,,5,4.6372066,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,2.804816054,,,,,,,0.753504125,11.13336724,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3938,M,50.0307,-125.0992,50.0309598,-125.0986788,,10,10.8836424,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,5.290750076,,,,,,,0.963814906,14.5839895,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3939,M,50.0307,-125.0992,50.0309598,-125.0986788,,20,19.5653881,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,9.021013113,,,,,,,1.294727389,20.23924171,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3940,M,50.0307,-125.0992,50.0309598,-125.0986788,,30,30.2630113,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,10.86292263,,,,,,,1.395048137,23.17456007,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3941,M,50.0307,-125.0992,50.0309598,-125.0986788,,40,40.3076255,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,11.91341135,,,,,,,1.484220594,23.41261264,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3942,M,50.0307,-125.0992,50.0309598,-125.0986788,,50,49.0955393,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,13.82473703,,,,,,,1.576476893,26.80724259,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3943,M,50.0307,-125.0992,50.0309598,-125.0986788,,75,73.9538995,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,25.28466162,,,,,,,2.287548744,45.93158216,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377549,1,,4/12/18,QUADRA,HAKAI,QOMA4,3,QU39,,QNUT3944,M,50.0307,-125.0992,50.0309598,-125.0986788,,100,100.0005786,,0.45nm,13,,4/12/18 10:31,4/12/18 10:45,11/30/18 0:00,"rebecca.piercey,rachel.walker",,29.70701836,,,,,,,2.529169233,53.17159671,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377548,1,,4/12/18,QUADRA,HAKAI,QOMA4,2,QU39,,QNUT3989,M,50.0307,-125.0992,50.03053893,-125.0994544,,150,147.3815773,,0.45nm,13,,4/12/18 9:58,4/12/18 10:09,11/30/18 0:00,"rebecca.piercey,rachel.walker",,30.43217131,,,,,,,2.638003835,52.905772,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377548,1,,4/12/18,QUADRA,HAKAI,QOMA4,2,QU39,,QNUT3990,M,50.0307,-125.0992,50.03053893,-125.0994544,,200,196.3154608,,0.45nm,13,,4/12/18 9:58,4/12/18 10:09,11/30/18 0:00,"rebecca.piercey,rachel.walker",,30.07176266,,,,,,,2.530133814,54.35079454,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377548,1,,4/12/18,QUADRA,HAKAI,QOMA4,2,QU39,,QNUT3991,M,50.0307,-125.0992,50.03053893,-125.0994544,,260,257.0041817,,0.45nm,13,,4/12/18 9:58,4/12/18 10:09,11/30/18 0:00,"rebecca.piercey,rachel.walker",,30.11018527,,,,,,,2.606446388,58.91373405,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event Metada Qced by EJ2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3988,M,50.0307,-125.0992,50.02956249,-125.0998135,,0,,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,8.655012879,,,,,,,1.316551474,19.01848518,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3977,M,50.0307,-125.0992,50.02956249,-125.0998135,,5,4.1912042,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,8.776103532,,,,,,,1.332427684,18.99473474,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3978,M,50.0307,-125.0992,50.02956249,-125.0998135,,10,,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,8.796038803,,,,,,,1.348304232,19.12480198,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3979,M,50.0307,-125.0992,50.02956249,-125.0998135,,20,,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,11.66980418,,,,,,,1.577166984,23.60413816,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3980,M,50.0307,-125.0992,50.02956249,-125.0998135,,30,28.6921064,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,13.79959397,,,,,,,1.727863755,25.88592429,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3981,M,50.0307,-125.0992,50.02956249,-125.0998135,,40,,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,15.31728685,,,,,,,1.801240257,28.56808206,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3982,M,50.0307,-125.0992,50.02956249,-125.0998135,,50,,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,16.67845879,,,,,,,1.873626981,30.86572788,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3983,M,50.0307,-125.0992,50.02956249,-125.0998135,,75,,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,25.95477909,,,,,,,2.339580219,47.16627576,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377616,1,,4/17/18,QUADRA,HAKAI,QOMA5,3,QU39,,QNUT3984,M,50.0307,-125.0992,50.02956249,-125.0998135,,100,100.022736,,0.45nm,13,,4/17/18 9:56,4/17/18 14:12,11/30/18 0:00,"chris.mackenzie,Chris o",,30.27689354,,,,,,,2.629765892,54.4957386,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377615,1,,4/17/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3985,M,50.0307,-125.0992,50.02955418,-125.0983615,,150,,,0.45nm,13,,4/17/18 9:20,4/17/18 9:44,11/30/18 0:00,"chris.mackenzie,Chris o",,29.90480976,,,,,,,2.515799728,54.41552434,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377615,1,,4/17/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3986,M,50.0307,-125.0992,50.02955418,-125.0983615,,200,,,0.45nm,13,,4/17/18 9:20,4/17/18 9:44,11/30/18 0:00,"chris.mackenzie,Chris o",,30.00063784,,,,,,,2.545564333,55.77173779,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
,377615,1,,4/17/18,QUADRA,HAKAI,QOMA5,2,QU39,,QNUT3987,M,50.0307,-125.0992,50.02955418,-125.0983615,,260,258.4730823,,0.45nm,13,,4/17/18 9:20,4/17/18 9:44,11/30/18 0:00,"chris.mackenzie,Chris o",,30.26704743,,,,,,,2.599120143,58.3598565,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Event metadata QCd by BF2: Sample metadata QCd by Bf",uM,Results,Technicianmr
