ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Survey,Sampling Bout,Site ID,Project Specific ID,Hakai ID,Source,Lat,Long,Gather Lat,Gather Long,Mesh Size (um),Net Dim. (cm),Net Length (cm),Line Out Depth,Pressure Transducer Depth (m),Sample Style,Volume (ml),Lugols,Collected,Preserved,Analyzed,Lab Technician,Analyzing Lab,Comments,Quality Log,Sample Status,Quality Level
,294604,1,2017-05-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY700,M,50.0307,-125.0992,50.03026466,-125.0991904,,,,0,,Grab Sample,200,TRUE,2017-05-29 07:43:28,2017-05-29 08:30:12,,"rebecca.piercey,rachel.walker,Brenna,Chris",,,"1: 100m POM wasn't YSIed2: metadata checked by JF3: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,294604,1,2017-05-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY701,M,50.0307,-125.0992,50.03026466,-125.0991904,,,,5,,Grab Sample,192,TRUE,2017-05-29 07:43:28,2017-05-29 08:30:12,,"rebecca.piercey,rachel.walker,Brenna,Chris",,,"1: 100m POM wasn't YSIed2: metadata checked by JF3: Sent to Microthalassia at VIU",Submitted,Technicianm
,294604,1,2017-05-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY702,M,50.0307,-125.0992,50.03026466,-125.0991904,,,,10,,Grab Sample,200,TRUE,2017-05-29 07:43:28,2017-05-29 08:30:12,,"rebecca.piercey,rachel.walker,Brenna,Chris",,,"1: 100m POM wasn't YSIed2: metadata checked by JF",Collected,Technicianm
,294604,1,2017-05-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY703,M,50.0307,-125.0992,50.03026466,-125.0991904,,,,20,,Grab Sample,200,TRUE,2017-05-29 07:43:28,2017-05-29 08:30:12,,"rebecca.piercey,rachel.walker,Brenna,Chris",,,"1: 100m POM wasn't YSIed2: metadata checked by JF",Collected,Technicianm
,294604,1,2017-05-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY704,M,50.0307,-125.0992,50.03026466,-125.0991904,,,,30,,Grab Sample,200,TRUE,2017-05-29 07:43:28,2017-05-29 08:30:12,,"rebecca.piercey,rachel.walker,Brenna,Chris",,,"1: 100m POM wasn't YSIed2: metadata checked by JF",Collected,Technicianm
,294601,1,2017-06-05,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY731,M,50.0307,-125.0992,50.0307728,-125.0988779,,,,0,,Grab Sample,200,TRUE,2017-06-05 07:55:04,2017-06-05 08:12:06,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,"1: metadata checked by JF2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,294601,1,2017-06-05,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY732,M,50.0307,-125.0992,50.0307728,-125.0988779,,,,5,,Grab Sample,200,TRUE,2017-06-05 07:55:04,2017-06-05 08:12:06,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,"1: metadata checked by JF2: Sent to Microthalassia at VIU",Submitted,Technicianm
,294601,1,2017-06-05,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY733,M,50.0307,-125.0992,50.0307728,-125.0988779,,,,10,,Grab Sample,200,TRUE,2017-06-05 07:55:04,2017-06-05 08:12:06,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,1: metadata checked by JF,Collected,Technicianm
,294601,1,2017-06-05,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY734,M,50.0307,-125.0992,50.0307728,-125.0988779,,,,20,,Grab Sample,200,TRUE,2017-06-05 07:55:04,2017-06-05 08:12:06,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,1: metadata checked by JF,Collected,Technicianm
,294601,1,2017-06-05,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY735,M,50.0307,-125.0992,50.0307728,-125.0988779,,,,30,,Grab Sample,200,TRUE,2017-06-05 07:55:04,2017-06-05 08:12:06,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,1: metadata checked by JF,Collected,Technicianm
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY741,M,50.0307,-125.0992,50.03017773,-125.0994027,,,,0,,Grab Sample,200,TRUE,2017-06-12 08:05:38,2017-06-12 11:39:27,,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",,,"1: metadata checked by JF2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY742,M,50.0307,-125.0992,50.03017773,-125.0994027,,,,5,,Grab Sample,200,TRUE,2017-06-12 08:05:38,2017-06-12 11:39:27,,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",,,"1: metadata checked by JF2: Sent to Microthalassia at VIU",Submitted,Technicianm
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY743,M,50.0307,-125.0992,50.03017773,-125.0994027,,,,10,8.7465909,Grab Sample,200,TRUE,2017-06-12 08:05:38,2017-06-12 11:39:27,,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",,,1: metadata checked by JF,Collected,Technicianm
,296420,1,2017-06-12,QUADRA,HAKAI,QOMA3,6,QU39,,QPHY744,M,50.0307,-125.0992,50.03110984,-125.0989673,,,,20,21.0370459,Grab Sample,200,TRUE,2017-06-12 08:46:04,2017-06-12 13:23:25,,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",,,"1: 20m drop 3 ran out of water2: metadata checked by JF",Collected,Technicianm
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY745,M,50.0307,-125.0992,50.03017773,-125.0994027,,,,30,28.2558134,Grab Sample,200,TRUE,2017-06-12 08:05:38,2017-06-12 11:39:27,,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",,,1: metadata checked by JF,Collected,Technicianm
,304015,1,2017-06-19,QUADRA,HAKAI,QOMA2,5,QU39,,QPHY736,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2017-06-19 07:45:21,2017-06-19 08:08:08,,"rebecca.piercey,justin.francis,brenna.collicutt",,,"1: metadata checked by JF2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,304015,1,2017-06-19,QUADRA,HAKAI,QOMA2,5,QU39,,QPHY737,M,50.0307,-125.0992,,,,,,5,3.8099793,Grab Sample,200,TRUE,2017-06-19 07:45:21,2017-06-19 08:08:08,,"rebecca.piercey,justin.francis,brenna.collicutt",,,"1: metadata checked by JF2: Sent to Microthalassia at VIU",Submitted,Technicianm
,304013,1,2017-06-19,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY738,M,50.0307,-125.0992,,,,,,10,10.1599463,Grab Sample,200,TRUE,2017-06-19 07:54:51,2017-06-19 08:32:38,,"rebecca.piercey,justin.francis,brenna.collicutt",,,"1: 0 and 5m from drop 3 are in drop 5 because 10m and deeper niskins did not fire2: metadata checked by JF",Collected,Technicianm
,304013,1,2017-06-19,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY739,M,50.0307,-125.0992,,,,,,20,,Grab Sample,200,TRUE,2017-06-19 07:54:51,2017-06-19 08:32:38,,"rebecca.piercey,justin.francis,brenna.collicutt",,,"1: 0 and 5m from drop 3 are in drop 5 because 10m and deeper niskins did not fire2: metadata checked by JF",Collected,Technicianm
,304013,1,2017-06-19,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY740,M,50.0307,-125.0992,,,,,,30,28.8056286,Grab Sample,200,TRUE,2017-06-19 07:54:51,2017-06-19 08:32:38,,"rebecca.piercey,justin.francis,brenna.collicutt",,,"1: 0 and 5m from drop 3 are in drop 5 because 10m and deeper niskins did not fire2: Changed depth from 0 to 30 to reflect physical check, metadata checked by JF",Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY746,M,50.0307,-125.0992,50.03129127,-125.0998878,,,,0,,Grab Sample,166,TRUE,2017-06-29 07:33:34,2017-06-29 08:22:43,,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY747,M,50.0307,-125.0992,50.03129127,-125.0998878,,,,5,3.8583577,Grab Sample,200,TRUE,2017-06-29 07:33:34,2017-06-29 08:22:43,,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",,,"1: Metadata checked by RW.2: Sent to Microthalassia at VIU",Submitted,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY748,M,50.0307,-125.0992,50.03129127,-125.0998878,,,,10,,Grab Sample,200,TRUE,2017-06-29 07:33:34,2017-06-29 08:22:43,,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY749,M,50.0307,-125.0992,50.03129127,-125.0998878,,,,20,17.7196852,Grab Sample,200,TRUE,2017-06-29 07:33:34,2017-06-29 08:22:43,,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY750,M,50.0307,-125.0992,50.03129127,-125.0998878,,,,30,27.1710954,Grab Sample,200,TRUE,2017-06-29 07:33:34,2017-06-29 08:22:43,,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY756,M,50.0307,-125.0992,50.03081476,-125.099403,,,,0,,Grab Sample,200,TRUE,2017-07-07 07:15:44,2017-07-07 09:48:25,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY757,M,50.0307,-125.0992,50.03081476,-125.099403,,,,5,4.3081377,Grab Sample,200,TRUE,2017-07-07 07:15:44,2017-07-07 09:48:25,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,"1: Metadata checked by RW.2: Sent to Microthalassia at VIU",Submitted,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY758,M,50.0307,-125.0992,50.03081476,-125.099403,,,,10,,Grab Sample,200,TRUE,2017-07-07 07:15:44,2017-07-07 09:48:25,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY759,M,50.0307,-125.0992,50.03081476,-125.099403,,,,20,19.3801791,Grab Sample,200,TRUE,2017-07-07 07:15:44,2017-07-07 09:48:25,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY760,M,50.0307,-125.0992,50.03081476,-125.099403,,,,30,29.7662768,Grab Sample,200,TRUE,2017-07-07 07:15:44,2017-07-07 09:48:25,,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,310952,1,2017-07-11,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY766,M,50.0307,-125.0992,,,,,,0,,Grab Sample,200,TRUE,2017-07-11 08:15:50,2017-07-11 08:33:05,,"rachel.walker,chris.mackenzie",,,"1: Metadata checked by RW.2: RNA sterivex were left in -20  for a while before placed in -803: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,310952,1,2017-07-11,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY767,M,50.0307,-125.0992,,,,,,5,4.2537777,Grab Sample,200,TRUE,2017-07-11 08:15:50,2017-07-11 08:33:05,,"rachel.walker,chris.mackenzie",,,"1: Metadata checked by RW.2: RNA sterivex were left in -20  for a while before placed in -803: Sent to Microthalassia at VIU",Submitted,Technicianm
,310952,1,2017-07-11,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY768,M,50.0307,-125.0992,,,,,,10,,Grab Sample,200,TRUE,2017-07-11 08:15:50,2017-07-11 08:33:05,,"rachel.walker,chris.mackenzie",,,"1: Metadata checked by RW.2: RNA sterivex were left in -20  for a while before placed in -80",Collected,Technicianm
,310952,1,2017-07-11,QUADRA,HAKAI,QOMA2,3,QU39,,QM1005,M,50.0307,-125.0992,,,,,,20,18.6991752,Grab Sample,200,TRUE,2017-07-11 08:15:50,2017-07-11 08:33:05,,"rachel.walker,chris.mackenzie",,,"1: Changed ID from QPHYQM to QM. Metadata checked by RW.2: RNA sterivex were left in -20  for a while before placed in -80",Not Available,Technicianm
,310952,1,2017-07-11,QUADRA,HAKAI,QOMA2,3,QU39,,QPHY770,M,50.0307,-125.0992,,,,,,30,28.7958509,Grab Sample,200,TRUE,2017-07-11 08:15:50,2017-07-11 08:33:05,,"rachel.walker,chris.mackenzie",,,"1: Metadata checked by RW.2: RNA sterivex were left in -20  for a while before placed in -80",Collected,Technicianm
,311711,1,2017-07-17,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY771,M,50.0307,-125.0992,50.08790588,-125.1585205,,,,0,,Grab Sample,200,TRUE,2017-07-17 08:27:12,2017-07-17 09:05:50,,"rebecca.piercey,rachel.walker,brianna.knowles,chris.mackenzie",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,311711,1,2017-07-17,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY772,M,50.0307,-125.0992,50.08790588,-125.1585205,,,,5,5.4129061,Grab Sample,200,TRUE,2017-07-17 08:27:12,2017-07-17 09:05:50,,"rebecca.piercey,rachel.walker,brianna.knowles,chris.mackenzie",,,"1: Metadata checked by RW.2: Sent to Microthalassia at VIU",Submitted,Technicianm
,311711,1,2017-07-17,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY773,M,50.0307,-125.0992,50.08790588,-125.1585205,,,,10,9.7415308,Grab Sample,200,TRUE,2017-07-17 08:27:12,2017-07-17 09:05:50,,"rebecca.piercey,rachel.walker,brianna.knowles,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,311711,1,2017-07-17,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY774,M,50.0307,-125.0992,50.08790588,-125.1585205,,,,20,19.8046289,Grab Sample,200,TRUE,2017-07-17 08:27:12,2017-07-17 09:05:50,,"rebecca.piercey,rachel.walker,brianna.knowles,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,311711,1,2017-07-17,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY775,M,50.0307,-125.0992,50.08790588,-125.1585205,,,,30,,Grab Sample,200,TRUE,2017-07-17 08:27:12,2017-07-17 09:05:50,,"rebecca.piercey,rachel.walker,brianna.knowles,chris.mackenzie",,,1: Metadata checked by RW.,Collected,Technicianm
,312628,1,2017-07-24,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY776,M,50.0307,-125.0992,50.03105561,-125.0973942,,,,0,,Grab Sample,200,TRUE,2017-07-24 09:15:54,2017-07-24 10:23:15,,"kate.lansley,brianna.knowles",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,312628,1,2017-07-24,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY777,M,50.0307,-125.0992,50.03105561,-125.0973942,,,,5,4.4543705,Grab Sample,200,TRUE,2017-07-24 09:15:54,2017-07-24 10:23:15,,"kate.lansley,brianna.knowles",,,1: Metadata checked by RW.,Collected,Technicianm
,312628,1,2017-07-24,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY778,M,50.0307,-125.0992,50.03105561,-125.0973942,,,,10,9.5916678,Grab Sample,200,TRUE,2017-07-24 09:15:54,2017-07-24 10:23:15,,"kate.lansley,brianna.knowles",,,1: Metadata checked by RW.,Collected,Technicianm
,312628,1,2017-07-24,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY769,M,50.0307,-125.0992,50.03105561,-125.0973942,,,,20,17.7768291,Grab Sample,200,TRUE,2017-07-24 09:15:54,2017-07-24 10:23:15,,"kate.lansley,brianna.knowles",,,1: Metadata checked by RW.,Collected,Technicianm
,312628,1,2017-07-24,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY779,M,50.0307,-125.0992,50.03105561,-125.0973942,,,,30,25.9164802,Grab Sample,200,TRUE,2017-07-24 09:15:54,2017-07-24 10:23:15,,"kate.lansley,brianna.knowles",,,1: Metadata checked by RW.,Collected,Technicianm
,315917,1,2017-08-04,QUADRA,HAKAI,"QOMA2,QOMA3",3,QU39,,QPHY785,M,50.0307,-125.0992,50.03088249,-125.0995353,,,,0,,Grab Sample,200,TRUE,2017-08-04 08:23:26,2017-08-04 08:31:06,,"rebecca.piercey,rachel.walker,brianna.knowles",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-113: Ten meter niskin not fully closed",Results,Technicianm
,315917,1,2017-08-04,QUADRA,HAKAI,"QOMA2,QOMA3",3,QU39,,QPHY786,M,50.0307,-125.0992,50.03088249,-125.0995353,,,,5,3.6362115,Grab Sample,200,TRUE,2017-08-04 08:23:26,2017-08-04 08:31:06,,"rebecca.piercey,rachel.walker,brianna.knowles",,,"1: Metadata checked by RW.2: Sent to Microthalassia at VIU3: Ten meter niskin not fully closed",Submitted,Technicianm
,315917,1,2017-08-04,QUADRA,HAKAI,"QOMA2,QOMA3",3,QU39,,QPHY787,M,50.0307,-125.0992,50.03088249,-125.0995353,,,,10,8.4033382,Grab Sample,200,TRUE,2017-08-04 08:23:26,2017-08-04 08:31:06,,"rebecca.piercey,rachel.walker,brianna.knowles",,,"1: Metadata checked by RW.2: Ten meter niskin not fully closed",Collected,Technicianm
,315917,1,2017-08-04,QUADRA,HAKAI,"QOMA2,QOMA3",3,QU39,,QPHY788,M,50.0307,-125.0992,50.03088249,-125.0995353,,,,20,,Grab Sample,200,TRUE,2017-08-04 08:23:26,2017-08-04 08:31:06,,"rebecca.piercey,rachel.walker,brianna.knowles",,,"1: Metadata checked by RW.2: Ten meter niskin not fully closed",Collected,Technicianm
,315917,1,2017-08-04,QUADRA,HAKAI,"QOMA2,QOMA3",3,QU39,,QPHY789,M,50.0307,-125.0992,50.03088249,-125.0995353,,,,30,27.5552969,Grab Sample,200,TRUE,2017-08-04 08:23:26,2017-08-04 08:31:06,,"rebecca.piercey,rachel.walker,brianna.knowles",,,"1: Metadata checked by RW.2: Ten meter niskin not fully closed",Collected,Technicianm
,315328,1,2017-08-08,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY790,M,50.0307,-125.0992,50.03178242,-125.0990357,,,,0,,Grab Sample,200,TRUE,2017-08-08 09:27:02,2017-08-08 10:35:49,,"rebecca.piercey,rachel.walker,Finn",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,315328,1,2017-08-08,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY791,M,50.0307,-125.0992,50.03178242,-125.0990357,,,,5,3.9105781,Grab Sample,200,TRUE,2017-08-08 09:27:02,2017-08-08 10:35:49,,"rebecca.piercey,rachel.walker,Finn",,,"1: Metadata checked by RW.2: Sent to Microthalassia at VIU",Submitted,Technicianm
,315328,1,2017-08-08,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY792,M,50.0307,-125.0992,50.03178242,-125.0990357,,,,10,9.1122609,Grab Sample,200,TRUE,2017-08-08 09:27:02,2017-08-08 10:35:49,,"rebecca.piercey,rachel.walker,Finn",,,1: Metadata checked by RW.,Collected,Technicianm
,315328,1,2017-08-08,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY793,M,50.0307,-125.0992,50.03178242,-125.0990357,,,,20,18.8444772,Grab Sample,200,TRUE,2017-08-08 09:27:02,2017-08-08 10:35:49,,"rebecca.piercey,rachel.walker,Finn",,,1: Metadata checked by RW.,Collected,Technicianm
,315328,1,2017-08-08,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY794,M,50.0307,-125.0992,50.03178242,-125.0990357,,,,30,28.1186241,Grab Sample,200,TRUE,2017-08-08 09:27:02,2017-08-08 10:35:49,,"rebecca.piercey,rachel.walker,Finn",,,1: Metadata checked by RW.,Collected,Technicianm
,315965,1,2017-08-15,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY795,M,50.0307,-125.0992,50.03082931,-125.0997552,,,,0,,Grab Sample,200,TRUE,2017-08-15 08:27:44,2017-08-15 08:38:05,,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,315965,1,2017-08-15,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY796,M,50.0307,-125.0992,50.03082931,-125.0997552,,,,5,4.3980513,Grab Sample,200,TRUE,2017-08-15 08:27:44,2017-08-15 08:38:05,,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",,,"1: Metadata checked by RW.2: Sent to Microthalassia at VIU",Submitted,Technicianm
,315965,1,2017-08-15,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY797,M,50.0307,-125.0992,50.03082931,-125.0997552,,,,10,8.9056387,Grab Sample,200,TRUE,2017-08-15 08:27:44,2017-08-15 08:38:05,,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",,,1: Metadata checked by RW.,Collected,Technicianm
,315965,1,2017-08-15,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY798,M,50.0307,-125.0992,50.03082931,-125.0997552,,,,20,18.3303997,Grab Sample,200,TRUE,2017-08-15 08:27:44,2017-08-15 08:38:05,,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",,,1: Metadata checked by RW.,Collected,Technicianm
,315965,1,2017-08-15,QUADRA,HAKAI,QOMA4,3,QU39,,QPHY799,M,50.0307,-125.0992,50.03082931,-125.0997552,,,,30,28.1313458,Grab Sample,200,TRUE,2017-08-15 08:27:44,2017-08-15 08:38:05,,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",,,1: Metadata checked by RW.,Collected,Technicianm
,318464,1,2017-08-21,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY800,M,50.0307,-125.0992,50.03016445,-125.0987445,,,,0,,Grab Sample,200,TRUE,2017-08-21 10:09:34,2017-08-21 11:13:32,,"rebecca.piercey,rachel.walker,chris.mackenzie",,,"1: did not ysi 100m pom2: Metadata checked by RW.3: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,318464,1,2017-08-21,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY801,M,50.0307,-125.0992,50.03016445,-125.0987445,,,,5,4.2770904,Grab Sample,200,TRUE,2017-08-21 10:09:34,2017-08-21 11:13:32,,"rebecca.piercey,rachel.walker,chris.mackenzie",,,"1: did not ysi 100m pom2: Metadata checked by RW.3: Sent to Microthalassia at VIU",Submitted,Technicianm
,318464,1,2017-08-21,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY802,M,50.0307,-125.0992,50.03016445,-125.0987445,,,,10,,Grab Sample,200,TRUE,2017-08-21 10:09:34,2017-08-21 11:13:32,,"rebecca.piercey,rachel.walker,chris.mackenzie",,,"1: did not ysi 100m pom2: Metadata checked by RW.",Collected,Technicianm
,318464,1,2017-08-21,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY803,M,50.0307,-125.0992,50.03016445,-125.0987445,,,,20,18.3581382,Grab Sample,200,TRUE,2017-08-21 10:09:34,2017-08-21 11:13:32,,"rebecca.piercey,rachel.walker,chris.mackenzie",,,"1: did not ysi 100m pom2: Metadata checked by RW.",Collected,Technicianm
,318464,1,2017-08-21,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY804,M,50.0307,-125.0992,50.03016445,-125.0987445,,,,30,28.3375241,Grab Sample,200,TRUE,2017-08-21 10:09:34,2017-08-21 11:13:32,,"rebecca.piercey,rachel.walker,chris.mackenzie",,,"1: did not ysi 100m pom2: Metadata checked by RW.",Collected,Technicianm
,321462,1,2017-08-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY810,M,50.0307,-125.0992,50.03060315,-125.0995727,,,,0,,Grab Sample,200,TRUE,2017-08-29 09:15:53,2017-08-29 09:44:31,,"rebecca.piercey,rachel.walker",,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,321462,1,2017-08-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY811,M,50.0307,-125.0992,50.03060315,-125.0995727,,,,5,3.2487957,Grab Sample,200,TRUE,2017-08-29 09:15:53,2017-08-29 09:44:31,,"rebecca.piercey,rachel.walker",,,1: Metadata checked by RW.,Submitted,Technicianm
,321462,1,2017-08-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY812,M,50.0307,-125.0992,50.03060315,-125.0995727,,,,10,9.3155751,Grab Sample,200,TRUE,2017-08-29 09:15:53,2017-08-29 09:44:31,,"rebecca.piercey,rachel.walker",,,1: Metadata checked by RW.,Collected,Technicianm
,321462,1,2017-08-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY813,M,50.0307,-125.0992,50.03060315,-125.0995727,,,,20,18.9141284,Grab Sample,200,TRUE,2017-08-29 09:15:53,2017-08-29 09:44:31,,"rebecca.piercey,rachel.walker",,,1: Metadata checked by RW.,Collected,Technicianm
,321462,1,2017-08-29,QUADRA,HAKAI,QOMA3,3,QU39,,QPHY814,M,50.0307,-125.0992,50.03060315,-125.0995727,,,,30,,Grab Sample,200,TRUE,2017-08-29 09:15:53,2017-08-29 09:44:31,,"rebecca.piercey,rachel.walker",,,1: Metadata checked by RW.,Collected,Technicianm
,326179,1,2017-09-05,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY815,M,50.0307,-125.0992,50.03156195,-125.09896,,,,0,,Grab Sample,200,TRUE,2017-09-05 10:02:12,2017-09-05 10:32:44,,rebecca.piercey,,,"1: Metadata checked by RW.2: Sent for analysis to Lou Hobson 2018-10-11",Results,Technicianm
,326179,1,2017-09-05,QUADRA,HAKAI,QOMA1,3,QU39,,QPHY816,M,50.0307,-125.0992,50.03156195,-125.09896,,,,5,4.7052116,Grab Sample,200,TRUE,2017-09-05 10:02:12,2017-09-05 10:32:44,,rebecca.piercey,,,1: Metadata checked by RW.,Submitted,Technicianm
